,순위,title,genre,year,date,rating,vote_count,plot,main_act,,
1245,206.0,곽재구의 포구기행,다큐멘터리,,,6,1,"느낌표 선정 도서! <사평역에서>, <아기참새 찌꾸>의 시인 곽재구가 우리나라 곳곳에 숨은 작은 포구들을 찾아 떠난 여행을 기행 산문으로 정리했다. 화진, 지세포, 어청도, 삼천포, 사계포, 조천, 장항 등 불빛이 깜박이는 작은 포구 마을들로의 여행을 통해 우리들이 잃어버리고 사는 지난 시간들의 꿈과 그 불빛들에 대해 이야기하고 있다. 생생한 포구 풍경 사진과 시인이 찾아낸 우리 이웃들의 진솔한 삶의 이야기 속에서 어느덧 저물녘 바닷가 작은 마을, 갯벌 위를 걷는 듯한 기분을 느낄 수 있다.",곽재구,,
1246,207.0,회남자,다큐멘터리,,,6,1,"E시대를 위한 새로운 고전 읽기고전을 쉽고 흥미진진하게 풀어쓴『E시대의 절대사상』시리즈. 읽기 어려운 고전을 당대 최고 학자들의 통찰력으로 쉽게 풀어낸 고전 총서이다. 고전에 가장 정통하면서도 오랜 연구업적을 쌓은 학자들이 자신의 학문적 경험을 응축시켜 새로운 고전에의 길을 열어준다. 고전이 탄생할 수 있었던 시대적 배경, 작가의 삶, 고전에 담긴 사상을 살펴본다. 제27권에서는 중국 전형의 '중화주의'가 완성된 한나라 무제 시기에 회남왕 유안이 편찬한 <회남자>를 소개한다. 한무제의 강력한 권력 아래 땅과 정신이 하나로 통일되던 시기에 태어난 <회남자>는 다양한 목소리가 약동하는 세상을 꿈꾼 사람들의 소망이 담겨 있다. 다양성을 억압하는 집단의식이 아니라, 다양한 목소리들의 작용 속에..","김성환, 유안",,
1247,208.0,풍경 뒤의 풍경,다큐멘터리,,,6,1,<조선일보 신춘문예>로 등단한 최하림의 여섯번째 시집. 주위를 가득 메우고 있는 풍경들의 참 모습과 시간의 변화를 통해 흘러가는 풍경의 깊이를 절제된 표현으로 담아낸 50여 편의 시를 수록했다. <언제나 흐르는 것이 아니다 바람의 날개에는 솜털 같은 은유들이 실려 있고 은유들은 희망도 없이 부서져내린다 들판은 멀고 멀다 개울로 흘러가는 물들은 병들었다 수세기를 두고 오염된 세상은 이제 종달이 하나 떠올릴 힘이 없다> - 포플러들아 포플러들아 중에서,최하림,,
1248,209.0,오체 불만족,다큐멘터리,,,9,221,"초등학교 교과서에 실릴 정도로 많은 관심과 사랑을 받은 책 ""오체 불만족""의 완전판. ""오체 불만족"" 발간 이후 사회인으로서 오토다케의 심경의 변화를 담은 4부를 덧붙였다. '선천성 사지절단'이라는 상상하기 힘든 장애에도 불구하고 ""장애는 불편하지만 불행하지 않다""고 말하는 용기와 낙천적 성격으로 독자로 하여금 그 따스함과 희망을 가슴에 품을 수 있도록 해준다.",오토다케 히로타다,,
1249,210.0,편집자 분투기,다큐멘터리,,,6,1,"기획에서 홍보까지 현장에서 전해주는 출판의 모든것을 수록했다. 한 사람의 초보 편집자가 어떤 과정을 거쳐서 한사람의 편집자로 태어나는지 저자의 자신의 경험을 바탕으로 실감나게 보여준다. 동시에 '기획에서 홍보'에 이르는 출판 편집에 관한 구체적인 실무 이야기를 담고, 편집자에 대한 근본적인 이야기 '책이란 무엇이고', '편집자란 무엇을 하는 사람인지'등 편집자로 살아오면서 느낀 문제들을 고민한다. 우리 나라에서 쓰여진 출판 편집자(론)으로 이전의 책들과는 현장성, 현실성에서 구별되는 특징을 갖는 저자의 출판 인생이야기가 담긴 책이다.",정은숙,,
1250,211.0,여행할 권리,다큐멘터리,,,9,221,"소설가 김연수, 그가 들려주는 길에서 만난 사람과 문학 이야기!작가 김연수가 1999년 도쿄부터 2007년 미국의 버클리까지, 국경과 경계를 넘어 길 위에서 만나는 문학과 인생에 대한 이야기를 쓴 산문집. 계간 『한국문학』에 2004년 겨울부터 2007년 가을호까지 연재했던 산문을 중심으로 묶은 이 책은, 생생한 여행 현장과 현지인들의 삶의 기록, 문화적 차이와 문학적 고민을 재기넘치게 풀어놓은 12편의 글들이 수록되어 있다. 이 책은 작품을 위해 중국과 일본 취재를 하던 시절의 이야기와 작가 교류 프로그램의 일환으로 독일과 미국에 거주하던 시절의 이야기들을 담고 있다. <깐두부만 먹는 훈츈 사람 이춘대씨>는 중국에서 러시아 국경을 넘으며 취재를 하던 시절의 이야기, <불싯, 쎄자르. 이 세..",김연수,,
1251,212.0,세상의 바보들에게 웃으면서 화내는 방법,다큐멘터리,,,9,221,"우리가 사는 삶의 실상과 이 빠른 변화의 시기에 상처받지 않고 살기 위한 처세법을 아주 유쾌하게 이야기하는 책. 이 책은 이탈리아의 문학 잡지 '일 베리IL VERRI'지에 「아주 작은 일기DIARIO MINIMO」라는 제목으로 연재했던 칼럼과 그 이후에 같은 형식으로 쓴 글들을 모은 책이다. 미니멀 아트라는 미술 용어를 빌려 쓴 칼럼이지만 곧 '미니멀 다이어리'라는 새로운 글쓰기 영역이 생겨날 만큼 관심을 끌었다.최소 한도의 일기 형식을 지키면서 자유로운 문체로 다양한 내용의 글을 써나가며, 소설 기법, 수필 기법, 공상 과학 소설, 우화, 혼성 모방 등 여러 가지 기법을 동원한다. 현대 생활에 대한 해학적인 고찰과 문학적인 패러디와 환상적이고 황당 무계한 잡문들로 채워지고 있다. 그러나 그 기저에는 현대..",움베르토 에코,,
1252,213.0,더불어 숲,다큐멘터리,,,6,1,"신영복 교수가 세계 23개국 47개 유적지와 역사현장을 직접 탐사한 뒤 집필한 책이다. 1997년 1년동안 중앙일보에 '새로운 세기를 찾아서'라는 기획으로 연재된 글을을 엮은 것이다. 1998년 출간 당시 1,2권으로 출간되었던 것을 양장본으로 한데 묶여 재출간되었다.<더불어숲>의 메시지는 ""나무가 나무에게 말했습니다. 우리 더불어 숲이 되어 지키자""라는 말에 담겨있다. 강자의 지배 논리에 맞서서 '공존과 평화'의 원리를 지키고 자본의 논리에 맞서서 '인간의 논리'를 지키자는 뜻이다. 사람과 사람이 더불어 함께 하며 타인을 이해하고 존중하는 '관계론'을 밑바탕에 두고 있다.500여 년전 콜럼버스가 신대륙을 향해 출범한 스페인 우엘바 항구, 그리스의 마라톤평원과 터키의 소피아성당, 인도와 네팔, 베..",신영복,,
1253,214.0,특집! 한창기,다큐멘터리,,,6,1,"「뿌리깊은나무」, 「샘이깊은물」의 발행인이자 편집자, 한국브리태니커회사 창립자이자 경영인이었던 故 한창기 선생(1936~1997)의 삶과 행적을 돌아본 추모집이다. 한창기라는, 남다른 미의식과 우리 문화에 대한 애착과 열정으로 가득했던 인물을 기리는 다양한 장르의 글과 화보로 꾸며졌다.",강운구,,
1254,215.0,강남의 낭만과 비극,다큐멘터리,,,6,1,"삼국에서 초당까지 각기 다른 주제의 글 25편을 엮어 낸 3권의 책 중 제2권(동진ㆍ남조 시대). 저자가 직접 현장답사를 한 여행기와 중국의 시대사의 조합하여 써낸 글로, 특히 그동안 많이 다뤄지지 않고, 특징없는 과도기로만 평가되던 위진남북조 시기에 많은 부분을 할애하였다. 위진남북조 시기는 단지 혼란과 불안정의 시대가 아니라 '대당제국'을 만들어내기위한 시기였고, 중국 문화 및 중국 민족의 형성과 발전에 기여를 한 시기였기 때문에 중요하다. ♧저자소개지은이 박한제1946년 경남 진주에서 출생하여, 서울대학교 동양사학과를 졸업하고 같은 대학원에서 석사 및 박사학위를 받았다. 1990년부터 2년간 일본학술진흥회 초청으로 오차노미즈 여대에서, 그리고 대만 교육부 초청으로 한학연구중심에서 연구했다. 1996~1..",박한제,,
1255,216.0,사랑하는 아빠가,다큐멘터리,,,6,1,"이 세상 모든 아빠가 하고 싶었던 말패트릭 코널리라는 남자가 있었다. 두 아들을 둔 젊은 아빠이자 AP통신 시애틀 지국에서 정치부 기자로 근무하는 기자였다. 하루가 언제나 눈코 뜰 새 없이 바빴다. 다른 많은 아빠들처럼 그도 아침 일찍 아이들이 눈을 뜨기도 전에 출근하였다가 아이들이 잠든 후에 귀가하기 일쑤였다. 두 아들이 8살과 10살 되던 해, 그는 매일 출근하기 전에 아침 식탁에 앉아 아이들에게 짧은 편지를 써서 남기기 시작했다. 아이들에 대한 사랑과 충고와 격려, 유머가 어우러진 편지였다. 때로는 네 식구 가족과 그들의 애완견을 등장인물로 한 삽화까지 곁들였다.편지에는 아이들이 학교에 가서 무엇을 배우고 친구들을 어떻게 대하며 교실 안에서는 무엇을 지켜야 할지, 어른이 된다는 것은 무엇이고 시민정신은..",패트릭 코널리,,
1256,217.0,사막의 꽃,다큐멘터리,,,6,1,"2004년 ‘올해의 여성’ 사회(인권)상을 수상한 세계적인 슈퍼모델 와리스 디리의 수기.세계에서 가장 가난한 나라 가운데 하나로 꼽히는 아프리카의 소말리아에서 태어난 흑인 소녀. 정규 교육은 받은 적도 없고, 변변한 옷은 커녕 신발 한번 신어보지 못하고 맨발로 초원을 뛰어다니던 소녀가 모가디슈와 런던의 밑바닥 가정부 생활을 거쳐 패션 계의 검은 신데렐라로 화려한 무대 위에 오르기까지의 여정을 담았다. 특히 어린 시절 강제적인 할례의 경험 등은 아프리카의 현실에 어두운 대부분의 독자들에게는 끔직한 이야기로 들릴 수 있지만, 와리스는 이러한 고통에도 좌절하지 않고 지칠 줄 모르는 열정과 자유로운 영혼으로 운명의 장난을 통쾌하게 받아 넘긴다. 집을 나가는가 하면 사내를 때려눕히기도 하며, 여권 위조에 위장 결혼까..",와리스 디리,,
1257,218.0,공지영의 수도원 기행,다큐멘터리,,,6,1,"오뜨리브, 림브르크 등 유럽 수도원의 아름다운 풍경과 함께 작가 공지영이 5년만에 풀어놓는 내밀한 자기고백을 담은 책. 날카로운 이성의 갑옷을 벗고 18년 동안 떠나있던 교회와 신앙을 찾아 18년만에 다시 만난 영혼의 참모습이 유럽의 수도원 모습과 함께 담겨있다.",공지영,,
1258,219.0,간찰,다큐멘터리,,,6,1,"마음을 울리는 선비들의 편지를 전해주는 <간찰, 선비의 마음을 읽다>. 포은 정몽주에서 매천 황현까지 벗과 세상을 이야기한 선비들의 명문장을 만날 수 있는 책이다. 간찰은 본래 죽간과 목찰에 작성한 글이란 뜻으로, 종이에 적거나 비단에 적은 편지를 모두 가리킨다. 전통시대의 간찰에는 한 영혼이 다른 영혼과 관계를 맺기 위하여 모색하는 긴장이 담겨 있다. 이 책에서는 우리 선비들이 친우에게 부친 간찰만을 골라서, 그 문체의 맛과 그 속에 담긴 서정의 깊이와 정신세계를 감상한다. 고려시대와 조선시대의 선비 24명의 간찰을 대상으로, 교제의 예술로서 간찰이 지닌 매력을 전해준다. 또한 선비들이 교우를 통해 인격과 책무의식, 학문과 예술을 향상시켜 나가는 과정을 살펴볼 수 있다.",심경호,,
1259,220.0,데르수 우잘라,다큐멘터리,,,6,1,"광활한 시베리아에서 자연을 존중하며 자연과 교감했던 원주민 사냥꾼 '데르수 우잘라'의 삶을 그린 논픽션이다. 1923년 모스크바에서 출간된 블라디미르 클라우디에비치 아르세니에프의 <데르수 우잘라>를 우리말로 옮겼다.지은이 아르세니에프는 러시아군의 극동기지인 블라디보스토크에 위치한 의용병 부대의 지휘관이었다. 당시의 의용병 부대는 수렵과 탐사가 주임무로, 오지를 수색할 때가 많았다. 전투훈련 대신 시호테 알린 일대와 연해지방의 지형 및 도로를 조사했으며, 전시에는 정찰과 길안내를 맡았다. 이 책은 이곳의 원주민이었던 데르수 우잘라가 1902년부터 1910년에 걸쳐 아르세니에프의 탐사대와 함께한 나날들, 그리고 그가 총과 돈을 노린 러시아 사람에게 살해되기까지의 과정을 담고 있다.정복과 승리 대신 공..",블라디미르 클라우디에비치 아르세니에프,,
1260,221.0,나는 달린다,다큐멘터리,,,6,1,"고여 있는 늪 같은 삶 속에서 허우적거리는 그대여, 첫발을 내딛어 자신에게로 달려가라 흔히 인생을 42.195킬로미터의 마라톤에 비유하는 말을 많이 듣는다. 42.195킬로미터에 압축되어 있는 인생, 그것은 그 누구보다도 눈이 오나 비가 오나 마치 달리기 중독자처럼 달리는 아마추어 마라토너들이 잘 알 것이다. 그것은 오직 달려본 자들만이 알 수 있다. 그들은 오로지 나 자신을 위해 혹은 나 자신을 극복하기 위해 달린다. 아마추어 마라토너들은 최고기록을 다투며 경쟁에서 이기는 것이 목표가 아니다. 그들이 개인적으로 달리기를 통해 얻는 것은 42.195킬로미터라는 거리와 기록 이상의 것일 것이다. 그래서 그것은 더 값진 것일지도 모른다. 이 책은 살빼기 작전에 대한 과장스런 다이어트 성공담을 담고 있는 것도 아..",요슈카 피셔,,
1261,222.0,미래는 오래 지속된다,다큐멘터리,,,6,1,"이매진 컨텍스트 19번째 『미래는 오래 지속된다』. 〈미래는 오래 지속된다〉는 루이 알튀세르의 삶과 철학, 독특한 정치관을 적나라하게 보여주는 정신분석적 자서전이다. 루이 알튀세르는 평생 우울증에 시달리다가, 1980년 아내를 교살했다. 순탄치 않았던 부모님의 결혼생활, 우울증에 걸린 여동생 등 복잡한 가정사와 2차 대전에 징집된 후 포로수용소에 갇힌 이력 등은 평생 그를 괴롭히던 광기의 비극을 불러왔다. 알튀세르는 그를 괴롭힌 고통스러운 광기 속에서도 철학자로서 선생으로서 자신의 이론적 활동과 교육 활동을 충실히 수행하기 위해 노력했다. 또한 정치적인 발언과 개입을 통해 세상의 갈등 속으로 뛰어들어 변혁하고자 전력을 기울였다. 더 나아가 가장 사랑하던 사람을 파괴하고 자신의 정신적, 육체적인 삶을 파멸로 ..",루이 알튀세르,,
